pais,codigo,indicador,codigo_indicador,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Perú,PER,Deuda externa acumulada (% del INB),DT.DOD.DECT.GN.ZS,30.83840183,28.29469829,34.13919249,33.30331946,35.38740861,36.66087997,37.84247684,33.61531614,31.28266657,
Perú,PER,"Deuda externa acumulada, total (DOD, US$ a precios actuales)",DT.DOD.DECT.CD,42153893574,45012107240,61626833939,63546120687,67905931709,67184712046,69611275946,67558362795,66697380388,
Perú,PER,"Flujos de ayuda bilateral neta de donantes del CAD, Estados Unidos (US$ a precios actuales)",DC.DAC.USAL.CD,87029998.78,94629997.25,101889999.4,105260002.1,118680000.3,134589996.3,111639999.4,100769996.6,84110000.61,
Perú,PER,"Flujos de ayuda bilateral neta de donantes del CAD, total (US$ a precios actuales)",DC.DAC.TOTL.CD,-331489984.4,576799995.9,364960004.6,337929999.9,304839999.7,320999995.9,284949999.2,-38939992.64,423740001.2,
Perú,PER,"Flujos de ayuda bilateral neta de donantes del CAD, Suecia (US$ a precios actuales)",DC.DAC.SWEL.CD,1019999.981,1440000.057,1080000.043,1330000.043,3200000.048,2259999.99,2329999.924,1789999.962,1299999.952,
Perú,PER,"Flujos de ayuda bilateral neta de donantes del Comité de Asistencia para el Desarrollo (CAD), República Eslovaca (USD a precios actuales)",DC.DAC.SVKL.CD,,,39999.99911,29999.99933,29999.99933,19999.99955,19999.99955,109999.9994,0,
Perú,PER,"Flujos de ayuda bilateral neta de donantes del CAD, Portugal (US$ a precios actuales)",DC.DAC.PRTL.CD,19999.99955,19999.99955,9999.999776,19999.99955,50000.00075,39999.99911,50000.00075,19999.99955,9999.999776,
Perú,PER,"Flujos de ayuda bilateral neta de donantes del Comité de Asistencia para el Desarrollo (CAD), Polonia (USD a precios actuales)",DC.DAC.POLL.CD,,70000.0003,50000.00075,59999.99866,70000.0003,9999.999776,29999.99933,19999.99955,9999.999776,
Perú,PER,"Flujos de ayuda bilateral neta de donantes del CAD, Nueva Zelanda (US$ a precios actuales)",DC.DAC.NZLL.CD,239999.9946,100000.0015,119999.9973,180000.0072,200000.003,730000.0191,449999.9881,800000.0119,660000.0262,
Perú,PER,"Flujos de ayuda bilateral neta de donantes del CAD, Noruega (US$ a precios actuales)",DC.DAC.NORL.CD,3779999.971,3559999.943,5150000.095,5539999.962,6519999.981,4869999.886,11529999.73,10750000,8100000.381,
Perú,PER,"Flujos de ayuda bilateral neta de donantes del CAD, Países Bajos (US$ a precios actuales)",DC.DAC.NLDL.CD,319999.9928,990000.0095,-340000.0036,-579999.9833,-730000.0191,-610000.0143,-610000.0143,-589999.9738,-259999.9905,
Perú,PER,"Flujos de ayuda bilateral neta de donantes del CAD, Luxemburgo (US$ a precios actuales)",DC.DAC.LUXL.CD,1490000.01,1159999.967,1080000.043,1370000.005,1309999.943,1440000.057,1590000.033,1259999.99,1659999.967,
Perú,PER,"Flujos de ayuda bilateral neta de donantes del CAD, República de Corea  (US$ a precios actuales)",DC.DAC.KORL.CD,6400000.095,6789999.962,9250000,9600000.381,9310000.42,9890000.343,10000000,13020000.46,18420000.08,
Perú,PER,"Flujos de ayuda bilateral neta de donantes del CAD, Japón (US$ a precios actuales)",DC.DAC.JPNL.CD,-711609985.4,76250000,-6530000.21,-40200000.76,-24590000.15,-39479999.54,-55970001.22,-463429992.7,-2890000.105,
Perú,PER,"Flujos de ayuda bilateral neta de donantes del CAD, Italia (US$ a precios actuales)",DC.DAC.ITAL.CD,5269999.981,10829999.92,3180000.067,3410000.086,3190000.057,4769999.981,3039999.962,2890000.105,3759999.99,
Perú,PER,"Flujos de ayuda bilateral neta de donantes del CAD, Irlanda(US$ a precios actuales)",DC.DAC.IRLL.CD,449999.9881,449999.9881,629999.9952,769999.9809,509999.9905,519999.9809,540000.0215,469999.9988,550000.0119,
Perú,PER,"Flujos de ayuda bilateral neta de donantes del CAD, Reino Unido (US$ a precios actuales)",DC.DAC.GBRL.CD,1269999.981,600000.0238,4309999.943,3299999.952,19999.99955,3299999.952,4030000.21,4530000.21,8250000,
Perú,PER,"Flujos de ayuda bilateral neta de donantes del CAD, Francia (US$ a precios actuales)",DC.DAC.FRAL.CD,10100000.38,10979999.54,10649999.62,9739999.771,8699999.809,51790000.92,27760000.23,8199999.809,82459999.08,
Perú,PER,"Flujos de ayuda bilateral neta de donantes del CAD, Finlandia (US$ a precios actuales)",DC.DAC.FINL.CD,3259999.99,3549999.952,3289999.962,2960000.038,2890000.105,1789999.962,1240000.01,519999.9809,699999.9881,
Perú,PER,"Flujos de ayuda bilateral neta de donantes del CAD, España (US$ a precios actuales)",DC.DAC.ESPL.CD,118050003.1,61159999.85,29309999.47,43240001.68,-1789999.962,4119999.886,8210000.038,8770000.458,11680000.31,
Perú,PER,"Flujos de ayuda bilateral neta de donantes del CAD, Dinamarca (US$ a precios actuales)",DC.DAC.DNKL.CD,1399999.976,620000.0048,4059999.943,119999.9973,1139999.986,1190000.057,970000.0286,70000.0003,,
Perú,PER,"Flujos de ayuda bilateral neta de donantes del CAD, Alemania (US$ a precios actuales)",DC.DAC.DEUL.CD,51849998.47,217000000,93800003.05,80239997.86,67059997.56,38959999.08,42000000,88410003.66,70069999.69,
Perú,PER,"Flujos de ayuda bilateral neta de donantes del Comité de Asistencia para el Desarrollo (CAD), República Checa (USD a precios actuales)",DC.DAC.CZEL.CD,349999.994,230000.0042,189999.9976,219999.9988,250000,189999.9976,180000.0072,200000.003,340000.0036,
Perú,PER,"Flujos de ayuda bilateral neta de donantes del Comité de Ayuda al Desarrollo (CAD), Suiza (US$ a precios actuales)",DC.DAC.CHEL.CD,21350000.38,21620000.84,17950000.76,21670000.08,22200000.76,30409999.85,29780000.69,26319999.69,24639999.39,
Perú,PER,"Flujos netos de ayuda bilateral de donantes del CAD, instituciones de la Unión Europea (US$ a precios actuales)",DC.DAC.CECL.CD,25760000.23,23969999.31,37080001.83,39659999.85,33560001.37,27399999.62,40180000.31,116959999.1,70370002.75,
Perú,PER,"Flujos de ayuda bilateral neta de donantes del CAD, Canadá (US$ a precios actuales)",DC.DAC.CANL.CD,22149999.62,22219999.31,30120000.84,28299999.24,27409999.85,25629999.16,28479999.54,23930000.31,24809999.47,
Perú,PER,"Flujos de ayuda bilateral neta de donantes del CAD, Bélgica (US$ a precios actuales)",DC.DAC.BELL.CD,15630000.11,16829999.92,15239999.77,17819999.69,23069999.69,15060000.42,16180000.31,14109999.66,13939999.58,
Perú,PER,"Flujos de ayuda bilateral neta de donantes del CAD, Austria (US$ a precios actuales)",DC.DAC.AUTL.CD,930000.0072,920000.0167,1529999.971,1000000,899999.9762,709999.9785,639999.9857,709999.9785,870000.0048,
Perú,PER,"Flujos de ayuda bilateral neta de donantes del Comité de Ayuda al Desarrollo (CAD), Australia (US$ a precios actuales)",DC.DAC.AUSL.CD,1899999.976,730000.0191,1759999.99,2859999.895,1659999.967,1389999.986,660000.0262,349999.994,180000.0072,
Perú,PER,"Acciones negociadas, índice de rotación de las acciones nacionales (%)",CM.MKT.TRNR,3.864070996,6.321793386,5.14423091,3.918494911,4.093982409,2.565700716,2.763713391,5.71,2.437343758,1.610064815
Perú,PER,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,2.706872347,3.013575718,2.740133624,1.577279782,1.607500497,0.764493928,1.404544525,2.68489618,1.025072641,
Perú,PER,"Acciones negociadas, valor total (US$ a precios actuales)",CM.MKT.TRAD.CD,3993420000,5176170000,5278840000,3173100000,3227690000,1451050000,2695263973,5665324454,2276122243,1593400000
Perú,PER,"Compañías nacionales que cotizan en Bolsa, total",CM.MKT.LDOM.NO,199,202,214,212,211,212,217,218,211,196
Perú,PER,Capitalización en el mercado de empresas nacionales que cotizan en bolsa (% del PIB),CM.MKT.LCAP.GD.ZS,70.05234504,47.66963318,53.26614749,40.252184,39.26495858,29.79669153,42.25674183,47.02112368,42.05695801,
Perú,PER,Capitalización en el mercado de empresas nacionales que cotizan en bolsa (USD a precios actuales),CM.MKT.LCAP.CD,1.03E+11,81878190000,1.03E+11,80977520000,78839860000,56555700000,81088973557,99217960000,93385360000,98964960000
Perú,PER,Índices Global Equity de S&P (% anual de cambio),CM.MKT.INDX.ZG,51.25813499,-21.30995682,17.39275097,-28.04561761,-1.173646156,-34.40758471,52.30943811,31.59545389,-1.723994007,2.151984036
Perú,PER,"Remesas de trabajadores y compensación de empleados, recibidas (% del PIB)",BX.TRF.PWKR.DT.GD.ZS,1.717568742,1.570176087,1.447167998,1.345713969,1.313087423,1.435714725,1.50283872,1.446035418,1.452297725,
Perú,PER,"Transferencias personales y remuneración de empleados, recibidos (balanza de pagos, US$ a precios actuales)",BX.TRF.PWKR.CD.DT,2533910907,2696961723,2787954663,2707246390,2636539865,2725062654,2883886545,3051238954,3224754055,3326000000
Perú,PER,"Transferencias personales, recibos (balanza de pagos, US$ a precios actuales)",BX.TRF.PWKR.CD,2533910907,2696961723,2787954663,2707246390,2636539865,2725062654,2883886545,3051238954,3224754055,
Perú,PER,"Recibos de ingresos secundarios (balanza de pagos, US$ a precios actuales)",BX.TRF.CURR.CD,3033065032,3211559056,3313843743,3353597633,4379812087,3339645555,3975446135,3597085298,3562973715,
Perú,PER,"Inversiones de cartera, entrada neta de capital (balanza de pagos, US$ a precios actuales)",BX.PEF.TOTL.CD.WD,86565455.63,147136801.1,-142447844.8,584764362.8,-79450788.99,-59736555.37,-306826682,-172395427.6,-442145316.2,
Perú,PER,"Inversión extranjera directa, entrada neta de capital (% del PIB)",BX.KLT.DINV.WD.GD.ZS,5.730826615,4.472626582,7.071142424,4.884294585,1.95724657,4.380260592,3.511826109,3.251307337,2.92188842,
Perú,PER,"Inversión extranjera directa, entrada neta de capital (balanza de pagos, US$ a precios actuales)",BX.KLT.DINV.CD.WD,8454627588,7682261109,13622485104,9826002544,3929942910,8313966795,6739051858,6860492819,6487906281,
Perú,PER,"Servicios de viaje (% de las exportaciones de servicios, balanza de pagos)",BX.GSR.TRVL.ZS,61.3526873,63.44663209,58.24081273,58.0532923,54.39650486,55.52815491,56.80242075,52.9411532,55.96844908,
Perú,PER,"Servicios de transporte (% de las exportaciones de servicios, balanza de pagos)",BX.GSR.TRAN.ZS,26.0950942,27.86877822,29.15281927,29.49836232,24.38943357,23.08462632,21.74896195,21.15692492,22.83880061,
Perú,PER,"Exportaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BX.GSR.TOTL.CD,40220992460,51030230970,52699997730,49174629789,46342588623,41400921744,44341685589,54046955517,58117981030,
Perú,PER,"Cargos por el uso de propiedad intelectual, recibos (balanza de pagos, US$ a precios actuales)",BX.GSR.ROYL.CD,3052000,5370000,7143518.575,4799713,6000000,13684929,16881634,26290389.47,25873714.29,
Perú,PER,"Exportaciones de servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.NFSV.CD,3273041456,3565292290,4194024812,5166971340,5657290946,5959457818,6136958376,7007781733,7052570311,
Perú,PER,"Exportaciones de bienes (balanza de pagos, US$ a precios actuales)",BX.GSR.MRCH.CD,35803080814,46375961554,47410606681,42860636594,39532682886,34414354525,37081738042,45421593444,49066475808,
Perú,PER,"Seguro y servicios financieros (% de las exportaciones de servicios, balanza de pagos)",BX.GSR.INSF.ZS,6.867067675,8.33730635,10.08628482,9.069672386,10.75126639,12.01536295,10.38095039,17.97915582,10.69992505,
Perú,PER,"Exportaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BX.GSR.GNFS.CD,39076122271,49941253844,51604631493,48027607934,45189973832,40373812344,43218696418,52429375177,56119046119,
Perú,PER,"Recibos de ingresos primario (balanza de pagos, US$ a precios actuales)",BX.GSR.FCTY.CD,1144870189,1088977125,1095366236,1147021855,1152614790,1027109401,1122989171,1617580339,1998934911,
Perú,PER,"Comunicaciones, computadoras, etc. (% de las exportaciones de servicios, balanza de pagos)",BX.GSR.CMCP.ZS,5.68515082,0.347283341,2.258615066,3.322716111,9.885468238,8.277279612,10.50141293,7.922766056,-1.547645116,
Perú,PER,"Exportaciones de servicios de TIC (% de exportaciones de servicios, balanza de pagos)",BX.GSR.CCIS.ZS,3.826844288,4.436661489,4.206939004,3.128050414,3.214310534,2.411117154,2.178038233,2.110640917,,
Perú,PER,"Exportaciones de servicios de TIC (balanza de pagos, US$ a precios actuales)",BX.GSR.CCIS.CD,125254200,158179950,176440065.7,161625468.4,181842898.8,143689509.7,133665299.8,147909108.6,,
Perú,PER,"Donaciones, excluidas las destinadas a cooperación técnica (balanza de pagos, US$ corrientes)",BX.GRT.TECH.CD.WD,165510000,155660000,170130000,140130000,150890000,120270000,132590000,110930000,117650000,
Perú,PER,"Donaciones, excluidas las destinadas a cooperación técnica (balanza de pagos, US$ corrientes)",BX.GRT.EXTA.CD.WD,280270000,332540000,264910000,303830000,279660000,261500000,271280000,246740000,213660000,
Perú,PER,"Cuenta de capital neto (balanza de pagos, US$ a precios actuales)",BN.TRF.KOGT.CD,26306164.85,40366685,27393702,16888534,22784483.7,5882074,14067412.6,17993570,6045961.147,
Perú,PER,"Ingreso secundario neto (balanza de pagos, US$ a precios actuales)",BN.TRF.CURR.CD,3026037498,3200718766,3306532296,3345920614,4371751217,3331181642,3966559025,3589086899,3555775157,
Perú,PER,"Cambios en las reservas netas (balanza de pagos, US$ a precios actuales)",BN.RES.INCL.CD,10970197408,4684041159,15167113061,1654127949,-3297060468,-769178989.9,233587066.6,1938437622,-3421176769,
Perú,PER,"Inversiones de cartera, neta (balanza de pagos, US$ a precios actuales)",BN.KLT.PTXL.CD,-2733000565,700329462.8,-2123845022,-4469812970,1837890229,-1620453435,-1059110074,-5545671583,2532536038,
Perú,PER,"Inversión extranjera directa, neta (balanza de pagos, US$ a precios actuales)",BN.KLT.DINV.CD,-8018357085,-7339667559,-11866552935,-9333690452,-2823161692,-8124887320,-5583089860,-6360423389,-6468745215,
Perú,PER,"Errores y omisiones netos (balanza de pagos, US$ a precios actuales)",BN.KAC.EOMS.CD,1674238762,-1346584124,1246250661,2928516843,990626048,-834422075.2,-314379127.8,1297637621,-1578744579,
Perú,PER,"Comercio neto de bienes (balanza de pagos, US$ a precios actuales)",BN.GSR.MRCH.CD,7411809586,9927184749,7131373935,1157182832,-1178811368,-2547668172,2173264545,7090423344,7512996198,
Perú,PER,"Comercio neto de bienes y servicios (balanza de pagos, US$ a precios actuales)",BN.GSR.GNFS.CD,4634780344,6980047573,3761990733,-1652924397,-3550770934,-4972798071,-48644390.46,5265636411,4664566108,
Perú,PER,"Ingreso primario neto (balanza de pagos, US$ a precios actuales)",BN.GSR.FCTY.CD,-11225251303,-13554548375,-13159487841,-12072594616,-9906894982,-7884233680,-8982318523,-11523302867,-11813925151,
Perú,PER,"Cuenta financiera neta (BDP, USD a precios actuales)",BN.FIN.TOTL.CD,-1863888534,-4679999474,-4817320449,-7434193021,-8072504168,-10354390111,-5364715603,-1352948366,-5166282504,
Perú,PER,Saldo en cuenta corriente (% del PIB),BN.CAB.XOKA.GD.ZS,-2.416091062,-1.964222121,-3.161690349,-5.159475181,-4.525097639,-5.018748195,-2.639140665,-1.264686448,-1.618403641,
Perú,PER,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",BN.CAB.XOKA.CD,-3564433461,-3373782035,-6090964812,-10379598399,-9085914700,-9525850109,-5064403888,-2668579556,-3593583886,
Perú,PER,"Inversión extranjera directa, salida neta de capital (% del PIB)",BM.KLT.DINV.WD.GD.ZS,0.295718597,0.199458596,0.911467061,0.244717755,0.551215067,0.099617594,0.602390011,0.236991635,0.008629363,
Perú,PER,"Inversión extranjera directa, salidas netas (BDP, USD a precios actuales)",BM.KLT.DINV.CD.WD,436270502.8,342593549.5,1755932170,492312091.6,1106781218,189079474.9,1155961998,500069431,19161065.66,
Perú,PER,"Servicios de viaje (% de las importaciones de servicios, balanza de pagos)",BM.GSR.TRVL.ZS,21.0845528,20.82090646,19.02423056,19.95532392,19.79241742,22.40983852,24.42389794,25.07083071,26.95740577,
Perú,PER,"Servicios de transporte (% de las importaciones de servicios, balanza de pagos)",BM.GSR.TRAN.ZS,40.54903547,38.76096182,37.68613574,36.23933573,35.114861,33.15330306,30.80462217,31.28061468,29.39922371,
Perú,PER,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,46811463419,57604731771,62097494837,62900148802,59800254539,54257953495,53372648503,60304621972,65267340074,
Perú,PER,"Cargos por el uso de propiedad intelectual, pagos (balanza de pagos, US$ a precios actuales)",BM.GSR.ROYL.CD,196763615.3,215801198.3,363763315,394276014.4,465593559.8,421403538.3,379133896.1,306382719.2,349222679.4,
Perú,PER,"Importaciones de servicios (balanza de pagos, US$ a precios actuales)",BM.GSR.NFSV.CD,6050070699,6512429466,7563408013,7977078570,8029250512,8384587717,8358867311,8832568665,9901000402,
Perú,PER,"Importaciones de bienes (balanza de pagos, US$ a precios actuales)",BM.GSR.MRCH.CD,28391271228,36448776805,40279232747,41703453762,40711494255,36962022698,34908473498,38331170101,41553479610,
Perú,PER,"Seguro y servicios financieros (% de las importaciones de servicios, balanza de pagos)",BM.GSR.INSF.ZS,8.742686461,9.839115875,10.9882937,11.49200951,12.97076976,13.3427925,12.96453166,12.46249756,12.91215344,
Perú,PER,"Importaciones de bienes y servicios (balanza de pagos, US$ a precios actuales)",BM.GSR.GNFS.CD,34441341927,42961206271,47842640760,49680532331,48740744766,45346610414,43267340808,47163738766,51454480011,
Perú,PER,"Pagos de ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.FCTY.CD,12370121492,14643525500,14254854077,13219616471,11059509773,8911343081,10105307694,13140883206,13812860062,
Perú,PER,"Comunicaciones, computadoras, etc. (% de importaciones de servicios, balanza de pagos)",BM.GSR.CMCP.ZS,29.62372526,30.57901585,31.17548107,31.34717291,32.19547808,31.49073136,31.78602261,31.18605705,5.69030477,
Perú,PER,Comercio de servicios (% del PIB),BG.GSR.NFSV.GD.ZS,6.319514221,5.867268188,6.103033434,6.533624585,6.816367805,7.557241801,7.554003173,7.50701864,7.635196904,
Perú,PER,Rendimiento de los cereales (kg por hectárea),AG.YLD.CREL.KG,3897.9,3898,4149.6,4101.3,4017.2,4242.7,4187.8,4166.9,,
Perú,PER,Superficie (kilómetros cuadrados),AG.SRF.TOTL.K2,1285220,1285220,1285220,1285220,1285220,1285220,1285220,1285220,1285220,
Perú,PER,Producción de cereales (toneladas métricas),AG.PRD.CREL.MT,4868327,4616641,5223285,5249332,5009050,5469369,5179308,5062902,,
Perú,PER,Área de tierra (kilómetros cuadrados),AG.LND.TOTL.K2,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,
Perú,PER,Tierra utilizada para la producción de cereales (hectáreas),AG.LND.CREL.HA,1248959,1184352,1258752,1279904,1246886,1289124,1236768,1215037,,
